userId,achievementId,rep,totalCorrectGroupPredictions
27580261,18022,100,18
27580261,18023,700,18
27580261,18024,900,18
39503927,18022,100,2
43555593,18022,100,16
43555593,18023,700,16
43555593,18024,900,16
44370241,18022,100,17
44370241,18023,700,17
44370241,18024,900,17
38619736,18022,100,1
18293668,18022,100,1
9747831,18022,100,14
9747831,18023,700,14
33508229,18022,100,1
34853370,18022,100,3
26811931,18022,100,8
26811931,18023,700,8
32292397,18022,100,3
3895000,18022,100,6
27547726,18022,100,10
27547726,18023,700,10
31306825,18022,100,14
31306825,18023,700,14
24095462,18022,100,2
28477147,18022,100,7
29786031,18022,100,2
14212121,18022,100,9
14212121,18023,700,9
118,18022,100,20
118,18023,700,20
118,18024,900,20
29137165,18022,100,1
14594482,18022,100,2
25451543,18022,100,22
25451543,18023,700,22
25451543,18024,900,22
10628794,18022,100,20
10628794,18023,700,20
10628794,18024,900,20
50022065,18022,100,2
34088087,18022,100,11
34088087,18023,700,11
67258825,18022,100,1
17665124,18022,100,16
17665124,18023,700,16
17665124,18024,900,16
37269212,18022,100,3
39620232,18022,100,21
39620232,18023,700,21
39620232,18024,900,21
7532092,18022,100,13
7532092,18023,700,13
72756563,18022,100,4
61167093,18022,100,19
61167093,18023,700,19
61167093,18024,900,19
76714579,18022,100,2
60802701,18022,100,2
10197609,18022,100,1
603,18022,100,1
559,18022,100,9
559,18023,700,9
24030056,18022,100,3
56189577,18022,100,2
76787541,18022,100,1
16612214,18022,100,1
20059977,18022,100,14
20059977,18023,700,14
32156781,18022,100,1
71233869,18022,100,3
38591031,18022,100,6
6510737,18022,100,9
6510737,18023,700,9
76782210,18022,100,3
33276369,18022,100,3
45674769,18022,100,21
45674769,18023,700,21
45674769,18024,900,21
42637490,18022,100,18
42637490,18023,700,18
42637490,18024,900,18
71429413,18022,100,2
32517698,18022,100,5
36612800,18022,100,1
76490716,18022,100,7
39641789,18022,100,2
4049305,18022,100,2
37138393,18022,100,5
36484277,18022,100,16
36484277,18023,700,16
36484277,18024,900,16
38119834,18022,100,2
36980272,18022,100,2
75511105,18022,100,1
75778670,18022,100,2
64739889,18022,100,4
36492296,18022,100,12
36492296,18023,700,12
25931759,18022,100,1
32186564,18022,100,7
76658550,18022,100,2
24730480,18022,100,19
24730480,18023,700,19
24730480,18024,900,19
39930026,18022,100,12
39930026,18023,700,12
41576209,18022,100,9
41576209,18023,700,9
38156776,18022,100,19
38156776,18023,700,19
38156776,18024,900,19
9265360,18022,100,2
32446355,18022,100,3
69412321,18022,100,9
69412321,18023,700,9
9671627,18022,100,1
14488544,18022,100,21
14488544,18023,700,21
14488544,18024,900,21
30764659,18022,100,3
12304867,18022,100,2
12640099,18022,100,2
76847173,18022,100,2
36714966,18022,100,17
36714966,18023,700,17
36714966,18024,900,17
38862137,18022,100,1
14588731,18022,100,13
14588731,18023,700,13
30577690,18022,100,8
30577690,18023,700,8
37267649,18022,100,19
37267649,18023,700,19
37267649,18024,900,19
43803376,18022,100,1
40345352,18022,100,14
40345352,18023,700,14
9710607,18022,100,26
9710607,18023,700,26
9710607,18024,900,26
31957887,18022,100,2
6808278,18022,100,24
6808278,18023,700,24
6808278,18024,900,24
21848969,18022,100,19
21848969,18023,700,19
21848969,18024,900,19
65901753,18022,100,4
33814197,18022,100,23
33814197,18023,700,23
33814197,18024,900,23
38868859,18022,100,1
20097066,18022,100,17
20097066,18023,700,17
20097066,18024,900,17
37523638,18022,100,17
37523638,18023,700,17
37523638,18024,900,17
32122829,18022,100,1
16211709,18022,100,15
16211709,18023,700,15
36789126,18022,100,1
28396556,18022,100,3
18656397,18022,100,15
18656397,18023,700,15
53921517,18022,100,8
53921517,18023,700,8
71146509,18022,100,11
71146509,18023,700,11
44457173,18022,100,2
75913885,18022,100,3
75763510,18022,100,1
24370651,18022,100,2
17923073,18022,100,1
30721632,18022,100,8
30721632,18023,700,8
75709222,18022,100,2
21578876,18022,100,3
4211624,18022,100,10
4211624,18023,700,10
75955511,18022,100,4
18366275,18022,100,25
18366275,18023,700,25
18366275,18024,900,25
76965325,18022,100,2
74187897,18022,100,1
35949238,18022,100,2
198,18022,100,26
198,18023,700,26
198,18024,900,26
30424727,18022,100,12
30424727,18023,700,12
27439536,18022,100,1
67749169,18022,100,9
67749169,18023,700,9
441822,18022,100,4
40846170,18022,100,9
40846170,18023,700,9
3368004,18022,100,24
3368004,18023,700,24
3368004,18024,900,24
60277777,18022,100,2
9447410,18022,100,25
9447410,18023,700,25
9447410,18024,900,25
30713481,18022,100,22
30713481,18023,700,22
30713481,18024,900,22
262613,18022,100,2
13525194,18022,100,27
13525194,18023,700,27
13525194,18024,900,27
30749013,18022,100,8
30749013,18023,700,8
32218857,18022,100,2
74097960,18022,100,17
74097960,18023,700,17
74097960,18024,900,17
76858100,18022,100,2
34767885,18022,100,4
43736330,18022,100,1
63666689,18022,100,19
63666689,18023,700,19
63666689,18024,900,19
23970223,18022,100,22
23970223,18023,700,22
23970223,18024,900,22
68290417,18022,100,20
68290417,18023,700,20
68290417,18024,900,20
22484309,18022,100,18
22484309,18023,700,18
22484309,18024,900,18
22218275,18022,100,7
43096647,18022,100,22
43096647,18023,700,22
43096647,18024,900,22
10679322,18022,100,5
26759456,18022,100,3
74450148,18022,100,1
36207770,18022,100,24
36207770,18023,700,24
36207770,18024,900,24
35892464,18022,100,9
35892464,18023,700,9
22217807,18022,100,1
30631539,18022,100,4
16573087,18022,100,21
16573087,18023,700,21
16573087,18024,900,21
40004704,18022,100,27
40004704,18023,700,27
40004704,18024,900,27
63395177,18022,100,1
38238041,18022,100,1
24097537,18022,100,3
75406408,18022,100,5
2517333,18022,100,12
2517333,18023,700,12
74948697,18022,100,9
74948697,18023,700,9
30209934,18022,100,12
30209934,18023,700,12
47908821,18022,100,24
47908821,18023,700,24
47908821,18024,900,24
28446917,18022,100,1
45857269,18022,100,1
33804950,18022,100,24
33804950,18023,700,24
33804950,18024,900,24
75327841,18022,100,19
75327841,18023,700,19
75327841,18024,900,19
30424105,18022,100,21
30424105,18023,700,21
30424105,18024,900,21
45905957,18022,100,21
45905957,18023,700,21
45905957,18024,900,21
76894039,18022,100,3
36603357,18022,100,2
60002,18022,100,1
39509547,18022,100,21
39509547,18023,700,21
39509547,18024,900,21
29778286,18022,100,1
76910103,18022,100,2
73506889,18022,100,17
73506889,18023,700,17
73506889,18024,900,17
4809449,18022,100,4
22292636,18022,100,5
76789460,18022,100,17
76789460,18023,700,17
76789460,18024,900,17
31240774,18022,100,22
31240774,18023,700,22
31240774,18024,900,22
33332523,18022,100,18
33332523,18023,700,18
33332523,18024,900,18
37057787,18022,100,9
37057787,18023,700,9
37570081,18022,100,20
37570081,18023,700,20
37570081,18024,900,20
24565303,18022,100,24
24565303,18023,700,24
24565303,18024,900,24
18238034,18022,100,19
18238034,18023,700,19
18238034,18024,900,19
37793467,18022,100,1
31331178,18022,100,1
30768393,18022,100,1
35513992,18022,100,18
35513992,18023,700,18
35513992,18024,900,18
6524474,18022,100,23
6524474,18023,700,23
6524474,18024,900,23
29611213,18022,100,3
32109180,18022,100,27
32109180,18023,700,27
32109180,18024,900,27
30175617,18022,100,4
29112746,18022,100,10
29112746,18023,700,10
34154506,18022,100,13
34154506,18023,700,13
30321619,18022,100,28
30321619,18023,700,28
30321619,18024,900,28
38327365,18022,100,6
32291170,18022,100,15
32291170,18023,700,15
619,18022,100,17
619,18023,700,17
619,18024,900,17
25640027,18022,100,7
17909203,18022,100,3
33745225,18022,100,3
26619201,18022,100,1
37880778,18022,100,3
41034803,18022,100,16
41034803,18023,700,16
41034803,18024,900,16
30809381,18022,100,11
30809381,18023,700,11
75135553,18022,100,6
30378021,18022,100,18
30378021,18023,700,18
30378021,18024,900,18
19374967,18022,100,8
19374967,18023,700,8
75062330,18022,100,9
75062330,18023,700,9
37437145,18022,100,4
76569125,18022,100,2
30015267,18022,100,3
29176928,18022,100,3
31779490,18022,100,25
31779490,18023,700,25
31779490,18024,900,25
76851865,18022,100,3
14625556,18022,100,1
24539928,18022,100,18
24539928,18023,700,18
24539928,18024,900,18
73277054,18022,100,20
73277054,18023,700,20
73277054,18024,900,20
15040508,18022,100,1
